,Cell0,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99
Gene27,24.26675674849437,50.266756748494366,58.266756748494366,103.26675674849437,95.26675674849437,17.26675674849437,58.266756748494366,53.266756748494366,44.266756748494366,63.266756748494366,15.26675674849437,86.26675674849437,82.26675674849437,58.266756748494366,7.266756748494369,78.26675674849437,51.266756748494366,52.266756748494366,77.26675674849437,63.266756748494366,30.26675674849437,42.266756748494366,55.266756748494366,72.26675674849437,52.266756748494366,85.26675674849437,21.26675674849437,72.26675674849437,43.266756748494366,90.26675674849437,16.26675674849437,8.26675674849437,76.26675674849437,90.26675674849437,90.26675674849437,37.266756748494366,21.26675674849437,47.266756748494366,46.266756748494366,43.266756748494366,55.266756748494366,80.26675674849437,19.26675674849437,59.266756748494366,79.26675674849437,84.26675674849437,22.26675674849437,53.266756748494366,51.266756748494366,51.266756748494366,79.26675674849437,17.26675674849437,78.26675674849437,21.26675674849437,13.26675674849437,34.266756748494366,11.26675674849437,36.266756748494366,76.26675674849437,32.266756748494366,42.266756748494366,23.26675674849437,72.26675674849437,50.266756748494366,89.26675674849437,70.26675674849437,28.26675674849437,43.266756748494366,9.26675674849437,77.26675674849437,11.26675674849437,30.26675674849437,59.266756748494366,36.266756748494366,100.26675674849437,86.26675674849437,96.26675674849437,9.26675674849437,55.266756748494366,34.266756748494366,26.26675674849437,23.26675674849437,83.26675674849437,73.26675674849437,25.26675674849437,57.266756748494366,95.26675674849437,9.26675674849437,34.266756748494366,98.26675674849437,47.266756748494366,87.26675674849437,92.26675674849437,95.26675674849437,31.26675674849437,82.26675674849437,22.26675674849437,88.26675674849437,74.26675674849437,93.26675674849437
Gene28,25.907059005347758,51.90705900534776,59.90705900534776,104.90705900534776,96.90705900534776,18.907059005347758,59.90705900534776,54.90705900534776,45.90705900534776,64.90705900534776,16.907059005347758,87.90705900534776,83.90705900534776,59.90705900534776,8.907059005347758,79.90705900534776,52.90705900534776,53.90705900534776,78.90705900534776,64.90705900534776,31.907059005347758,43.90705900534776,56.90705900534776,73.90705900534776,53.90705900534776,86.90705900534776,22.907059005347758,73.90705900534776,44.90705900534776,91.90705900534776,17.907059005347758,9.907059005347758,77.90705900534776,91.90705900534776,91.90705900534776,38.90705900534776,22.907059005347758,48.90705900534776,47.90705900534776,44.90705900534776,56.90705900534776,81.90705900534776,20.907059005347758,60.90705900534776,80.90705900534776,85.90705900534776,23.907059005347758,54.90705900534776,52.90705900534776,52.90705900534776,80.90705900534776,18.907059005347758,79.90705900534776,22.907059005347758,14.907059005347758,35.90705900534776,12.907059005347758,37.90705900534776,77.90705900534776,33.90705900534776,43.90705900534776,24.907059005347758,73.90705900534776,51.90705900534776,90.90705900534776,71.90705900534776,29.907059005347758,44.90705900534776,10.907059005347758,78.90705900534776,12.907059005347758,31.907059005347758,60.90705900534776,37.90705900534776,101.90705900534776,87.90705900534776,97.90705900534776,10.907059005347758,56.90705900534776,35.90705900534776,27.907059005347758,24.907059005347758,84.90705900534776,74.90705900534776,26.907059005347758,58.90705900534776,96.90705900534776,10.907059005347758,35.90705900534776,99.90705900534776,48.90705900534776,88.90705900534776,93.90705900534776,96.90705900534776,32.90705900534776,83.90705900534776,23.907059005347758,89.90705900534776,75.90705900534776,94.90705900534776
Gene29,18.00191762409429,44.00191762409429,52.00191762409429,97.00191762409429,89.00191762409429,11.00191762409429,52.00191762409429,47.00191762409429,38.00191762409429,57.00191762409429,9.00191762409429,80.00191762409429,76.00191762409429,52.00191762409429,1.0019176240942906,72.00191762409429,45.00191762409429,46.00191762409429,71.00191762409429,57.00191762409429,24.00191762409429,36.00191762409429,49.00191762409429,66.00191762409429,46.00191762409429,79.00191762409429,15.00191762409429,66.00191762409429,37.00191762409429,84.00191762409429,10.00191762409429,2.0019176240942906,70.00191762409429,84.00191762409429,84.00191762409429,31.00191762409429,15.00191762409429,41.00191762409429,40.00191762409429,37.00191762409429,49.00191762409429,74.00191762409429,13.00191762409429,53.00191762409429,73.00191762409429,78.00191762409429,16.00191762409429,47.00191762409429,45.00191762409429,45.00191762409429,73.00191762409429,11.00191762409429,72.00191762409429,15.00191762409429,7.001917624094291,28.00191762409429,5.001917624094291,30.00191762409429,70.00191762409429,26.00191762409429,36.00191762409429,17.00191762409429,66.00191762409429,44.00191762409429,83.00191762409429,64.00191762409429,22.00191762409429,37.00191762409429,3.0019176240942906,71.00191762409429,5.001917624094291,24.00191762409429,53.00191762409429,30.00191762409429,94.00191762409429,80.00191762409429,90.00191762409429,3.0019176240942906,49.00191762409429,28.00191762409429,20.00191762409429,17.00191762409429,77.00191762409429,67.00191762409429,19.00191762409429,51.00191762409429,89.00191762409429,3.0019176240942906,28.00191762409429,92.00191762409429,41.00191762409429,81.00191762409429,86.00191762409429,89.00191762409429,25.00191762409429,76.00191762409429,16.00191762409429,82.00191762409429,68.00191762409429,87.00191762409429
Gene30,17.126570016797128,43.12657001679713,51.12657001679713,96.12657001679713,88.12657001679713,10.126570016797128,51.12657001679713,46.12657001679713,37.12657001679713,56.12657001679713,8.126570016797128,79.12657001679713,75.12657001679713,51.12657001679713,0.12657001679712843,71.12657001679713,44.12657001679713,45.12657001679713,70.12657001679713,56.12657001679713,23.126570016797128,35.12657001679713,48.12657001679713,65.12657001679713,45.12657001679713,78.12657001679713,14.126570016797128,65.12657001679713,36.12657001679713,83.12657001679713,9.126570016797128,1.1265700167971284,69.12657001679713,83.12657001679713,83.12657001679713,30.126570016797128,14.126570016797128,40.12657001679713,39.12657001679713,36.12657001679713,48.12657001679713,73.12657001679713,12.126570016797128,52.12657001679713,72.12657001679713,77.12657001679713,15.126570016797128,46.12657001679713,44.12657001679713,44.12657001679713,72.12657001679713,10.126570016797128,71.12657001679713,14.126570016797128,6.126570016797128,27.126570016797128,4.126570016797128,29.126570016797128,69.12657001679713,25.126570016797128,35.12657001679713,16.126570016797128,65.12657001679713,43.12657001679713,82.12657001679713,63.12657001679713,21.126570016797128,36.12657001679713,2.126570016797128,70.12657001679713,4.126570016797128,23.126570016797128,52.12657001679713,29.126570016797128,93.12657001679713,79.12657001679713,89.12657001679713,2.126570016797128,48.12657001679713,27.126570016797128,19.126570016797128,16.126570016797128,76.12657001679713,66.12657001679713,18.126570016797128,50.12657001679713,88.12657001679713,2.126570016797128,27.126570016797128,91.12657001679713,40.12657001679713,80.12657001679713,85.12657001679713,88.12657001679713,24.126570016797128,75.12657001679713,15.126570016797128,81.12657001679713,67.12657001679713,86.12657001679713
Gene31,19.371022655162758,45.371022655162754,53.371022655162754,98.37102265516276,90.37102265516276,12.371022655162758,53.371022655162754,48.371022655162754,39.371022655162754,58.371022655162754,10.371022655162758,81.37102265516276,77.37102265516276,53.371022655162754,2.371022655162757,73.37102265516276,46.371022655162754,47.371022655162754,72.37102265516276,58.371022655162754,25.371022655162758,37.371022655162754,50.371022655162754,67.37102265516276,47.371022655162754,80.37102265516276,16.371022655162758,67.37102265516276,38.371022655162754,85.37102265516276,11.371022655162758,3.371022655162757,71.37102265516276,85.37102265516276,85.37102265516276,32.371022655162754,16.371022655162758,42.371022655162754,41.371022655162754,38.371022655162754,50.371022655162754,75.37102265516276,14.371022655162758,54.371022655162754,74.37102265516276,79.37102265516276,17.371022655162758,48.371022655162754,46.371022655162754,46.371022655162754,74.37102265516276,12.371022655162758,73.37102265516276,16.371022655162758,8.371022655162758,29.371022655162758,6.371022655162757,31.371022655162758,71.37102265516276,27.371022655162758,37.371022655162754,18.371022655162758,67.37102265516276,45.371022655162754,84.37102265516276,65.37102265516276,23.371022655162758,38.371022655162754,4.371022655162757,72.37102265516276,6.371022655162757,25.371022655162758,54.371022655162754,31.371022655162758,95.37102265516276,81.37102265516276,91.37102265516276,4.371022655162757,50.371022655162754,29.371022655162758,21.371022655162758,18.371022655162758,78.37102265516276,68.37102265516276,20.371022655162758,52.371022655162754,90.37102265516276,4.371022655162757,29.371022655162758,93.37102265516276,42.371022655162754,82.37102265516276,87.37102265516276,90.37102265516276,26.371022655162758,77.37102265516276,17.371022655162758,83.37102265516276,69.37102265516276,88.37102265516276
Gene32,26.25402202036474,52.254022020364744,60.254022020364744,105.25402202036474,97.25402202036474,19.25402202036474,60.254022020364744,55.254022020364744,46.254022020364744,65.25402202036474,17.25402202036474,88.25402202036474,84.25402202036474,60.254022020364744,9.25402202036474,80.25402202036474,53.254022020364744,54.254022020364744,79.25402202036474,65.25402202036474,32.254022020364744,44.254022020364744,57.254022020364744,74.25402202036474,54.254022020364744,87.25402202036474,23.25402202036474,74.25402202036474,45.254022020364744,92.25402202036474,18.25402202036474,10.25402202036474,78.25402202036474,92.25402202036474,92.25402202036474,39.254022020364744,23.25402202036474,49.254022020364744,48.254022020364744,45.254022020364744,57.254022020364744,82.25402202036474,21.25402202036474,61.254022020364744,81.25402202036474,86.25402202036474,24.25402202036474,55.254022020364744,53.254022020364744,53.254022020364744,81.25402202036474,19.25402202036474,80.25402202036474,23.25402202036474,15.25402202036474,36.254022020364744,13.25402202036474,38.254022020364744,78.25402202036474,34.254022020364744,44.254022020364744,25.25402202036474,74.25402202036474,52.254022020364744,91.25402202036474,72.25402202036474,30.25402202036474,45.254022020364744,11.25402202036474,79.25402202036474,13.25402202036474,32.254022020364744,61.254022020364744,38.254022020364744,102.25402202036474,88.25402202036474,98.25402202036474,11.25402202036474,57.254022020364744,36.254022020364744,28.25402202036474,25.25402202036474,85.25402202036474,75.25402202036474,27.25402202036474,59.254022020364744,97.25402202036474,11.25402202036474,36.254022020364744,100.25402202036474,49.254022020364744,89.25402202036474,94.25402202036474,97.25402202036474,33.254022020364744,84.25402202036474,24.25402202036474,90.25402202036474,76.25402202036474,95.25402202036474
Gene33,25.595050249279154,51.595050249279154,59.595050249279154,104.59505024927915,96.59505024927915,18.595050249279154,59.595050249279154,54.595050249279154,45.595050249279154,64.59505024927915,16.595050249279154,87.59505024927915,83.59505024927915,59.595050249279154,8.595050249279154,79.59505024927915,52.595050249279154,53.595050249279154,78.59505024927915,64.59505024927915,31.595050249279154,43.595050249279154,56.595050249279154,73.59505024927915,53.595050249279154,86.59505024927915,22.595050249279154,73.59505024927915,44.595050249279154,91.59505024927915,17.595050249279154,9.595050249279154,77.59505024927915,91.59505024927915,91.59505024927915,38.595050249279154,22.595050249279154,48.595050249279154,47.595050249279154,44.595050249279154,56.595050249279154,81.59505024927915,20.595050249279154,60.595050249279154,80.59505024927915,85.59505024927915,23.595050249279154,54.595050249279154,52.595050249279154,52.595050249279154,80.59505024927915,18.595050249279154,79.59505024927915,22.595050249279154,14.595050249279154,35.595050249279154,12.595050249279154,37.595050249279154,77.59505024927915,33.595050249279154,43.595050249279154,24.595050249279154,73.59505024927915,51.595050249279154,90.59505024927915,71.59505024927915,29.595050249279154,44.595050249279154,10.595050249279154,78.59505024927915,12.595050249279154,31.595050249279154,60.595050249279154,37.595050249279154,101.59505024927915,87.59505024927915,97.59505024927915,10.595050249279154,56.595050249279154,35.595050249279154,27.595050249279154,24.595050249279154,84.59505024927915,74.59505024927915,26.595050249279154,58.595050249279154,96.59505024927915,10.595050249279154,35.595050249279154,99.59505024927915,48.595050249279154,88.59505024927915,93.59505024927915,96.59505024927915,32.595050249279154,83.59505024927915,23.595050249279154,89.59505024927915,75.59505024927915,94.59505024927915
Gene34,23.881974233234324,49.881974233234324,57.881974233234324,102.88197423323433,94.88197423323433,16.881974233234324,57.881974233234324,52.881974233234324,43.881974233234324,62.881974233234324,14.881974233234324,85.88197423323433,81.88197423323433,57.881974233234324,6.881974233234324,77.88197423323433,50.881974233234324,51.881974233234324,76.88197423323433,62.881974233234324,29.881974233234324,41.881974233234324,54.881974233234324,71.88197423323433,51.881974233234324,84.88197423323433,20.881974233234324,71.88197423323433,42.881974233234324,89.88197423323433,15.881974233234324,7.881974233234324,75.88197423323433,89.88197423323433,89.88197423323433,36.881974233234324,20.881974233234324,46.881974233234324,45.881974233234324,42.881974233234324,54.881974233234324,79.88197423323433,18.881974233234324,58.881974233234324,78.88197423323433,83.88197423323433,21.881974233234324,52.881974233234324,50.881974233234324,50.881974233234324,78.88197423323433,16.881974233234324,77.88197423323433,20.881974233234324,12.881974233234324,33.881974233234324,10.881974233234324,35.881974233234324,75.88197423323433,31.881974233234324,41.881974233234324,22.881974233234324,71.88197423323433,49.881974233234324,88.88197423323433,69.88197423323433,27.881974233234324,42.881974233234324,8.881974233234324,76.88197423323433,10.881974233234324,29.881974233234324,58.881974233234324,35.881974233234324,99.88197423323433,85.88197423323433,95.88197423323433,8.881974233234324,54.881974233234324,33.881974233234324,25.881974233234324,22.881974233234324,82.88197423323433,72.88197423323433,24.881974233234324,56.881974233234324,94.88197423323433,8.881974233234324,33.881974233234324,97.88197423323433,46.881974233234324,86.88197423323433,91.88197423323433,94.88197423323433,30.881974233234324,81.88197423323433,21.881974233234324,87.88197423323433,73.88197423323433,92.88197423323433
Gene35,17.106866365953277,43.10686636595328,51.10686636595328,96.10686636595328,88.10686636595328,10.106866365953277,51.10686636595328,46.10686636595328,37.10686636595328,56.10686636595328,8.106866365953277,79.10686636595328,75.10686636595328,51.10686636595328,0.10686636595327759,71.10686636595328,44.10686636595328,45.10686636595328,70.10686636595328,56.10686636595328,23.106866365953277,35.10686636595328,48.10686636595328,65.10686636595328,45.10686636595328,78.10686636595328,14.106866365953277,65.10686636595328,36.10686636595328,83.10686636595328,9.106866365953277,1.1068663659532776,69.10686636595328,83.10686636595328,83.10686636595328,30.106866365953277,14.106866365953277,40.10686636595328,39.10686636595328,36.10686636595328,48.10686636595328,73.10686636595328,12.106866365953277,52.10686636595328,72.10686636595328,77.10686636595328,15.106866365953277,46.10686636595328,44.10686636595328,44.10686636595328,72.10686636595328,10.106866365953277,71.10686636595328,14.106866365953277,6.106866365953278,27.106866365953277,4.106866365953278,29.106866365953277,69.10686636595328,25.106866365953277,35.10686636595328,16.106866365953277,65.10686636595328,43.10686636595328,82.10686636595328,63.10686636595328,21.106866365953277,36.10686636595328,2.1068663659532776,70.10686636595328,4.106866365953278,23.106866365953277,52.10686636595328,29.106866365953277,93.10686636595328,79.10686636595328,89.10686636595328,2.1068663659532776,48.10686636595328,27.106866365953277,19.106866365953277,16.106866365953277,76.10686636595328,66.10686636595328,18.106866365953277,50.10686636595328,88.10686636595328,2.1068663659532776,27.106866365953277,91.10686636595328,40.10686636595328,80.10686636595328,85.10686636595328,88.10686636595328,24.106866365953277,75.10686636595328,15.106866365953277,81.10686636595328,67.10686636595328,86.10686636595328
Gene36,17.1152823370241,43.115282337024105,51.115282337024105,96.1152823370241,88.1152823370241,10.115282337024103,51.115282337024105,46.115282337024105,37.115282337024105,56.115282337024105,8.115282337024103,79.1152823370241,75.1152823370241,51.115282337024105,0.11528233702410295,71.1152823370241,44.115282337024105,45.115282337024105,70.1152823370241,56.115282337024105,23.1152823370241,35.115282337024105,48.115282337024105,65.1152823370241,45.115282337024105,78.1152823370241,14.115282337024103,65.1152823370241,36.115282337024105,83.1152823370241,9.115282337024103,1.115282337024103,69.1152823370241,83.1152823370241,83.1152823370241,30.1152823370241,14.115282337024103,40.115282337024105,39.115282337024105,36.115282337024105,48.115282337024105,73.1152823370241,12.115282337024103,52.115282337024105,72.1152823370241,77.1152823370241,15.115282337024103,46.115282337024105,44.115282337024105,44.115282337024105,72.1152823370241,10.115282337024103,71.1152823370241,14.115282337024103,6.115282337024103,27.1152823370241,4.115282337024103,29.1152823370241,69.1152823370241,25.1152823370241,35.115282337024105,16.1152823370241,65.1152823370241,43.115282337024105,82.1152823370241,63.115282337024105,21.1152823370241,36.115282337024105,2.115282337024103,70.1152823370241,4.115282337024103,23.1152823370241,52.115282337024105,29.1152823370241,93.1152823370241,79.1152823370241,89.1152823370241,2.115282337024103,48.115282337024105,27.1152823370241,19.1152823370241,16.1152823370241,76.1152823370241,66.1152823370241,18.1152823370241,50.115282337024105,88.1152823370241,2.115282337024103,27.1152823370241,91.1152823370241,40.115282337024105,80.1152823370241,85.1152823370241,88.1152823370241,24.1152823370241,75.1152823370241,15.115282337024103,81.1152823370241,67.1152823370241,86.1152823370241
Gene37,22.748449258477784,48.748449258477784,56.748449258477784,101.74844925847779,93.74844925847779,15.748449258477784,56.748449258477784,51.748449258477784,42.748449258477784,61.748449258477784,13.748449258477784,84.74844925847779,80.74844925847779,56.748449258477784,5.748449258477785,76.74844925847779,49.748449258477784,50.748449258477784,75.74844925847779,61.748449258477784,28.748449258477784,40.748449258477784,53.748449258477784,70.74844925847779,50.748449258477784,83.74844925847779,19.748449258477784,70.74844925847779,41.748449258477784,88.74844925847779,14.748449258477784,6.748449258477785,74.74844925847779,88.74844925847779,88.74844925847779,35.748449258477784,19.748449258477784,45.748449258477784,44.748449258477784,41.748449258477784,53.748449258477784,78.74844925847779,17.748449258477784,57.748449258477784,77.74844925847779,82.74844925847779,20.748449258477784,51.748449258477784,49.748449258477784,49.748449258477784,77.74844925847779,15.748449258477784,76.74844925847779,19.748449258477784,11.748449258477784,32.748449258477784,9.748449258477784,34.748449258477784,74.74844925847779,30.748449258477784,40.748449258477784,21.748449258477784,70.74844925847779,48.748449258477784,87.74844925847779,68.74844925847779,26.748449258477784,41.748449258477784,7.748449258477785,75.74844925847779,9.748449258477784,28.748449258477784,57.748449258477784,34.748449258477784,98.74844925847779,84.74844925847779,94.74844925847779,7.748449258477785,53.748449258477784,32.748449258477784,24.748449258477784,21.748449258477784,81.74844925847779,71.74844925847779,23.748449258477784,55.748449258477784,93.74844925847779,7.748449258477785,32.748449258477784,96.74844925847779,45.748449258477784,85.74844925847779,90.74844925847779,93.74844925847779,29.748449258477784,80.74844925847779,20.748449258477784,86.74844925847779,72.74844925847779,91.74844925847779
Gene38,26.81807469764534,52.81807469764534,60.81807469764534,105.81807469764534,97.81807469764534,19.81807469764534,60.81807469764534,55.81807469764534,46.81807469764534,65.81807469764534,17.81807469764534,88.81807469764534,84.81807469764534,60.81807469764534,9.81807469764534,80.81807469764534,53.81807469764534,54.81807469764534,79.81807469764534,65.81807469764534,32.81807469764534,44.81807469764534,57.81807469764534,74.81807469764534,54.81807469764534,87.81807469764534,23.81807469764534,74.81807469764534,45.81807469764534,92.81807469764534,18.81807469764534,10.81807469764534,78.81807469764534,92.81807469764534,92.81807469764534,39.81807469764534,23.81807469764534,49.81807469764534,48.81807469764534,45.81807469764534,57.81807469764534,82.81807469764534,21.81807469764534,61.81807469764534,81.81807469764534,86.81807469764534,24.81807469764534,55.81807469764534,53.81807469764534,53.81807469764534,81.81807469764534,19.81807469764534,80.81807469764534,23.81807469764534,15.81807469764534,36.81807469764534,13.81807469764534,38.81807469764534,78.81807469764534,34.81807469764534,44.81807469764534,25.81807469764534,74.81807469764534,52.81807469764534,91.81807469764534,72.81807469764534,30.81807469764534,45.81807469764534,11.81807469764534,79.81807469764534,13.81807469764534,32.81807469764534,61.81807469764534,38.81807469764534,102.81807469764534,88.81807469764534,98.81807469764534,11.81807469764534,57.81807469764534,36.81807469764534,28.81807469764534,25.81807469764534,85.81807469764534,75.81807469764534,27.81807469764534,59.81807469764534,97.81807469764534,11.81807469764534,36.81807469764534,100.81807469764534,49.81807469764534,89.81807469764534,94.81807469764534,97.81807469764534,33.81807469764534,84.81807469764534,24.81807469764534,90.81807469764534,76.81807469764534,95.81807469764534
Gene39,23.565381920311673,49.56538192031167,57.56538192031167,102.56538192031167,94.56538192031167,16.565381920311673,57.56538192031167,52.56538192031167,43.56538192031167,62.56538192031167,14.565381920311673,85.56538192031167,81.56538192031167,57.56538192031167,6.565381920311672,77.56538192031167,50.56538192031167,51.56538192031167,76.56538192031167,62.56538192031167,29.565381920311673,41.56538192031167,54.56538192031167,71.56538192031167,51.56538192031167,84.56538192031167,20.565381920311673,71.56538192031167,42.56538192031167,89.56538192031167,15.565381920311673,7.565381920311672,75.56538192031167,89.56538192031167,89.56538192031167,36.56538192031167,20.565381920311673,46.56538192031167,45.56538192031167,42.56538192031167,54.56538192031167,79.56538192031167,18.565381920311673,58.56538192031167,78.56538192031167,83.56538192031167,21.565381920311673,52.56538192031167,50.56538192031167,50.56538192031167,78.56538192031167,16.565381920311673,77.56538192031167,20.565381920311673,12.565381920311673,33.56538192031167,10.565381920311673,35.56538192031167,75.56538192031167,31.565381920311673,41.56538192031167,22.565381920311673,71.56538192031167,49.56538192031167,88.56538192031167,69.56538192031167,27.565381920311673,42.56538192031167,8.565381920311673,76.56538192031167,10.565381920311673,29.565381920311673,58.56538192031167,35.56538192031167,99.56538192031167,85.56538192031167,95.56538192031167,8.565381920311673,54.56538192031167,33.56538192031167,25.565381920311673,22.565381920311673,82.56538192031167,72.56538192031167,24.565381920311673,56.56538192031167,94.56538192031167,8.565381920311673,33.56538192031167,97.56538192031167,46.56538192031167,86.56538192031167,91.56538192031167,94.56538192031167,30.565381920311673,81.56538192031167,21.565381920311673,87.56538192031167,73.56538192031167,92.56538192031167
Gene40,25.04494848889525,51.04494848889525,59.04494848889525,104.04494848889526,96.04494848889526,18.04494848889525,59.04494848889525,54.04494848889525,45.04494848889525,64.04494848889526,16.04494848889525,87.04494848889526,83.04494848889526,59.04494848889525,8.044948488895253,79.04494848889526,52.04494848889525,53.04494848889525,78.04494848889526,64.04494848889526,31.04494848889525,43.04494848889525,56.04494848889525,73.04494848889526,53.04494848889525,86.04494848889526,22.04494848889525,73.04494848889526,44.04494848889525,91.04494848889526,17.04494848889525,9.044948488895253,77.04494848889526,91.04494848889526,91.04494848889526,38.04494848889525,22.04494848889525,48.04494848889525,47.04494848889525,44.04494848889525,56.04494848889525,81.04494848889526,20.04494848889525,60.04494848889525,80.04494848889526,85.04494848889526,23.04494848889525,54.04494848889525,52.04494848889525,52.04494848889525,80.04494848889526,18.04494848889525,79.04494848889526,22.04494848889525,14.044948488895253,35.04494848889525,12.044948488895253,37.04494848889525,77.04494848889526,33.04494848889525,43.04494848889525,24.04494848889525,73.04494848889526,51.04494848889525,90.04494848889526,71.04494848889526,29.04494848889525,44.04494848889525,10.044948488895253,78.04494848889526,12.044948488895253,31.04494848889525,60.04494848889525,37.04494848889525,101.04494848889526,87.04494848889526,97.04494848889526,10.044948488895253,56.04494848889525,35.04494848889525,27.04494848889525,24.04494848889525,84.04494848889526,74.04494848889526,26.04494848889525,58.04494848889525,96.04494848889526,10.044948488895253,35.04494848889525,99.04494848889526,48.04494848889525,88.04494848889526,93.04494848889526,96.04494848889526,32.04494848889525,83.04494848889526,23.04494848889525,89.04494848889526,75.04494848889526,94.04494848889526
Gene41,23.516264736369877,49.51626473636988,57.51626473636988,102.51626473636988,94.51626473636988,16.516264736369877,57.51626473636988,52.51626473636988,43.51626473636988,62.51626473636988,14.516264736369875,85.51626473636988,81.51626473636988,57.51626473636988,6.516264736369875,77.51626473636988,50.51626473636988,51.51626473636988,76.51626473636988,62.51626473636988,29.516264736369877,41.51626473636988,54.51626473636988,71.51626473636988,51.51626473636988,84.51626473636988,20.516264736369877,71.51626473636988,42.51626473636988,89.51626473636988,15.516264736369875,7.516264736369875,75.51626473636988,89.51626473636988,89.51626473636988,36.51626473636988,20.516264736369877,46.51626473636988,45.51626473636988,42.51626473636988,54.51626473636988,79.51626473636988,18.516264736369877,58.51626473636988,78.51626473636988,83.51626473636988,21.516264736369877,52.51626473636988,50.51626473636988,50.51626473636988,78.51626473636988,16.516264736369877,77.51626473636988,20.516264736369877,12.516264736369875,33.51626473636988,10.516264736369875,35.51626473636988,75.51626473636988,31.516264736369877,41.51626473636988,22.516264736369877,71.51626473636988,49.51626473636988,88.51626473636988,69.51626473636988,27.516264736369877,42.51626473636988,8.516264736369875,76.51626473636988,10.516264736369875,29.516264736369877,58.51626473636988,35.51626473636988,99.51626473636988,85.51626473636988,95.51626473636988,8.516264736369875,54.51626473636988,33.51626473636988,25.516264736369877,22.516264736369877,82.51626473636988,72.51626473636988,24.516264736369877,56.51626473636988,94.51626473636988,8.516264736369875,33.51626473636988,97.51626473636988,46.51626473636988,86.51626473636988,91.51626473636988,94.51626473636988,30.516264736369877,81.51626473636988,21.516264736369877,87.51626473636988,73.51626473636988,92.51626473636988
Gene42,20.560121296405555,46.560121296405555,54.560121296405555,99.56012129640555,91.56012129640555,13.560121296405555,54.560121296405555,49.560121296405555,40.560121296405555,59.560121296405555,11.560121296405555,82.56012129640555,78.56012129640555,54.560121296405555,3.560121296405554,74.56012129640555,47.560121296405555,48.560121296405555,73.56012129640555,59.560121296405555,26.560121296405555,38.560121296405555,51.560121296405555,68.56012129640555,48.560121296405555,81.56012129640555,17.560121296405555,68.56012129640555,39.560121296405555,86.56012129640555,12.560121296405555,4.560121296405554,72.56012129640555,86.56012129640555,86.56012129640555,33.560121296405555,17.560121296405555,43.560121296405555,42.560121296405555,39.560121296405555,51.560121296405555,76.56012129640555,15.560121296405555,55.560121296405555,75.56012129640555,80.56012129640555,18.560121296405555,49.560121296405555,47.560121296405555,47.560121296405555,75.56012129640555,13.560121296405555,74.56012129640555,17.560121296405555,9.560121296405555,30.560121296405555,7.560121296405554,32.560121296405555,72.56012129640555,28.560121296405555,38.560121296405555,19.560121296405555,68.56012129640555,46.560121296405555,85.56012129640555,66.56012129640555,24.560121296405555,39.560121296405555,5.560121296405554,73.56012129640555,7.560121296405554,26.560121296405555,55.560121296405555,32.560121296405555,96.56012129640555,82.56012129640555,92.56012129640555,5.560121296405554,51.560121296405555,30.560121296405555,22.560121296405555,19.560121296405555,79.56012129640555,69.56012129640555,21.560121296405555,53.560121296405555,91.56012129640555,5.560121296405554,30.560121296405555,94.56012129640555,43.560121296405555,83.56012129640555,88.56012129640555,91.56012129640555,27.560121296405555,78.56012129640555,18.560121296405555,84.56012129640555,70.56012129640555,89.56012129640555
