	Cell0	Cell1	Cell2	Cell3	Cell4	Cell5	Cell6	Cell7	Cell8	Cell9	Cell10	Cell11	Cell12	Cell13	Cell14	Cell15	Cell16	Cell17	Cell18	Cell19	Cell20	Cell21	Cell22	Cell23	Cell24	Cell25	Cell26	Cell27	Cell28	Cell29	Cell30	Cell31	Cell32	Cell33	Cell34	Cell35	Cell36	Cell37	Cell38	Cell39	Cell40	Cell41	Cell42	Cell43	Cell44	Cell45	Cell46	Cell47	Cell48	Cell49	Cell50	Cell51	Cell52	Cell53	Cell54	Cell55	Cell56	Cell57	Cell58	Cell59	Cell60	Cell61	Cell62	Cell63	Cell64	Cell65	Cell66	Cell67	Cell68	Cell69	Cell70	Cell71	Cell72	Cell73	Cell74	Cell75	Cell76	Cell77	Cell78	Cell79	Cell80	Cell81	Cell82	Cell83	Cell84	Cell85	Cell86	Cell87	Cell88	Cell89	Cell90	Cell91	Cell92	Cell93	Cell94	Cell95	Cell96	Cell97	Cell98	Cell99
Gene27	83.03047546443224	385.20947211726957	284.5813595376113	385.33724891761705	410.0749120045737	156.7653460599762	260.67422738136486	460.41732453361925	261.40716786973786	278.62692305115604	375.31103032488136	319.91431044971995	154.43915425840996	265.98044062027304	345.3470715204579	221.78695472661104	128.21481004111098	272.4198384612363	243.73840054706366	210.83968375834633	262.34594145902446	239.19886828909748	346.9637599398764	157.65583855182354	368.1338324696904	299.31217304386075	277.68390582734	78.52693241782833	393.301388816502	440.7654176001286	524.0393200272082	291.5610376168221	404.9762446409302	351.37277195339766	332.75673491832515	57.14096350498242	311.05116269955914	169.308393374532	380.69898873602835	429.6987022799974	187.26767577873477	355.17131037747384	258.48637712633104	288.5664641957074	292.2206429974013	414.33841075490113	423.95387132914834	287.041274832957	278.15467578863536	283.5467636491409	323.1368665259216	152.41032483792145	151.42374544565982	348.5160866079047	69.68618056794432	478.73097321911087	458.590026905093	217.5682625833507	256.68087915203733	238.28222532082273	110.64315645689906	201.36709041313873	207.24935785845025	155.5646475822945	96.14667918909288	153.78150315522163	333.1284550021147	299.6471677658004	180.52387464826796	231.51945017843244	292.8709069045175	370.0730728733615	367.0993540209241	117.02383860965155	328.0242361138333	426.0418817922923	179.61860752593637	16.258297564522515	171.13615218016523	288.50886025009777	385.60773913086416	344.4155795231257	241.0850358269266	76.33299770047512	225.80439567954477	107.48666852764461	128.03260520747403	394.9343973092763	367.02297596595326	61.1389365888827	379.8923287940971	257.14185027100984	418.6750691511644	83.52650718404465	88.9840610104673	87.71859853280425	339.4441737081379	212.7907077114666	250.93636639120885	431.0373925875191
Gene28	140.44329595401172	292.61369720141556	321.61642490553356	426.5438306114353	311.69709550451444	250.4809355496085	262.32438465693116	401.2157034678552	283.294747263535	325.13918370108945	324.2933417914742	342.64684972696904	201.08393943504961	256.0366935969733	341.8634359721017	159.39817457820558	55.291167396423795	320.4188470360781	294.72951059560023	72.79632681042	331.6627876475068	263.40554338252775	422.1021246193098	200.6329605696518	367.53684349851494	251.03605196560102	303.95399597930077	109.96146517868472	308.5674664322095	406.90114176762563	472.2038779605591	261.86353985028734	303.11358039649826	401.33069414112595	391.8896242446222	133.78879095103088	284.2038646383248	206.48861033043082	443.80644094736516	430.90969640378455	125.14219307565514	384.3914369477086	199.9398866939282	401.48510856656964	383.5265731489592	355.0402899423143	366.2704899659852	284.6650387494893	299.8750260157494	231.85651278003144	323.7450161166321	112.11145670520075	137.04775780767645	351.26355176106387	147.50059405674142	493.136469900512	407.3029424670534	306.6507858313894	210.46354757681672	232.02606794613064	140.64578431696432	216.87290928822677	270.91808019598045	261.7579148274697	213.22429746405422	193.259130300753	355.9516675218856	236.9667248623013	209.11681561255122	293.9825567662337	182.3389351101643	261.79851893112567	348.9117092577382	186.66144434801947	381.56949806494015	361.22725093112706	251.93905540226058	103.17859111364099	169.74889854959736	257.60955849843094	386.66494147528033	455.0309648307508	189.6755953790851	196.65646318335644	194.2291058224687	146.80897632758166	178.00591319170303	411.23643242298806	395.08626564747607	200.18548139858964	421.67321093787064	294.71184788224645	437.74230779880764	121.74528427157354	54.93367708941672	140.05208032025206	329.299894355974	292.6744112751176	311.4036873584567	354.10618970289903
Gene29	109.54794923011913	316.5392996017111	331.2877316407253	371.5905700709703	424.53153132192944	166.79314386599944	244.70067349808923	434.12202191166693	279.92181465459083	265.49594380066935	253.38559934839338	266.20269659832996	247.1844586507171	257.68259763681374	262.8176918793157	258.65935531044477	67.22817728858169	386.82952198075907	205.99987071584366	121.65472484535333	236.7922769177386	310.1905834730531	426.0315675175889	129.64010076221132	479.14070318074624	201.86396663665457	273.3587837007444	167.22896468845406	323.52184062079766	477.9476141781111	470.54039177994076	351.73154049950494	375.11670233521244	301.36962540284213	415.15717255634536	140.08139829558854	238.5537922635603	219.26342428149897	443.57819707508014	460.25404863413905	242.17457011794795	382.4172006059979	281.75876038632634	348.76726049326874	302.3567954378206	383.6134927198798	293.7121185777111	278.8973774727612	367.48280690669804	302.13395214934246	225.39164266896353	35.313905473629674	128.97412803809522	356.0720965203167	154.7113109566855	466.3569108687616	451.093662486157	282.2036656443248	178.1188024023873	172.9256097935542	137.12227366672494	258.35516197672905	261.15668757648643	245.23882584698083	83.88012236611821	175.23117646700024	395.9708458473733	305.9144339103326	95.89895152097195	248.36876877891714	179.05633974651838	244.18082083831462	290.59240494512244	116.10847666712164	453.41233051427656	431.9091844663368	160.578813921567	115.36854644868603	204.961836525357	375.782546643239	328.57710016687747	385.7145431906266	237.41123944201212	80.42045127309744	192.63587685436357	93.74090854428896	139.09308202181143	459.98974579593937	387.52500200183704	178.98334906347318	335.90275944460365	264.69720155891224	458.14865670962064	42.93227321083877	164.2810367133697	50.63339835253203	374.6541883124177	311.08204333607154	233.62582462862645	336.3357737502813
Gene30	143.57834925106053	377.17441527365986	301.2026576896908	369.5666296044547	276.41311230684084	264.51205935656276	181.0781427020459	433.9128401276226	283.36165932834456	270.2307541178837	257.19657695612455	305.0200644285353	237.95150247193712	255.82705495641102	353.3040168428962	170.15490253124912	74.052519051544	313.4141661437263	266.300545214434	172.87335133213497	292.0230005501204	284.29512568984666	452.4656896295645	92.8885879076771	484.32666506344106	234.35384640564996	269.21329692565945	69.63996443569982	371.01816318904247	392.0930428194827	428.3964400752718	291.77178422874374	404.8439683653547	296.62316695193243	385.48642838901736	74.64525419442762	202.86953611707568	129.3466769893628	339.1785388201508	471.1792447207246	192.3334742938767	384.1141369785164	289.6934682348127	372.5056489673618	267.4829592714644	501.0378911156749	284.59282653337635	322.54288754703066	306.09697362869184	369.31475881667143	217.86183787191166	126.9055946831004	159.11391997335656	331.8756187371255	73.57779851375174	508.200067652916	329.0191622144319	275.88283712629493	212.7285392987822	257.3287973411599	161.09109510768036	282.49915222125446	294.9348891334043	165.58339802527576	144.39649217409135	195.7582244200861	342.7121841240791	289.4434767210169	196.4750527378293	245.5411473202937	283.3312712075401	279.07356068443096	376.9216471773302	180.325388378097	377.40037022952987	413.94268456213774	249.59768727061933	99.31986275963266	290.5442737363773	342.07173735713513	321.19956060434004	459.5616230939751	214.57608950803655	204.8312445293485	269.88890092854206	190.23819431845286	179.07550886513224	423.2816568749605	294.15787900335835	105.92016723065586	435.2263546589583	291.57963759283604	378.3601297117865	71.76778103015047	96.93448637172962	122.64996141086968	281.4770959662011	250.4108197865591	348.8430627608761	364.29751920047653
Gene31	108.67571309875615	348.7825499086642	338.5028606438361	397.26345814966714	319.47865548116374	276.2324084216885	260.9338772069267	386.20312791603874	237.38625436288737	372.9855872287957	310.40590816966863	309.94007388681416	200.64651781224092	273.0891581845365	277.4839203804601	266.81034952568837	55.27765638446092	308.6190998742067	304.6939868395192	139.6688492744746	229.80348148206633	350.71120846912305	460.20281824633213	162.77250818033707	456.30108237972627	218.4518746176237	270.21417199076035	168.51851898856157	353.679805743129	378.9609791414988	485.67699376977885	268.9479834013953	333.69381773758266	384.0678441572541	350.48071142958224	112.02996062015414	287.26326066232457	205.87729952037796	469.9746771159738	402.45674535274054	208.63785875276466	347.37981398759706	234.77026338879585	408.8327220623938	287.4609868565859	397.0540763205877	357.36954295041835	317.50818948053075	387.5370571374842	300.17259867163216	218.4775976522541	102.6958758579417	179.84662752213427	337.36398569711434	42.46289534812861	458.61859653061754	394.42796657983854	285.478098305368	268.49965525060344	135.0397914133787	46.886342964339605	202.14608744418925	321.06407913280947	217.45048117612913	145.57611308541925	149.1674847145053	331.87677319851804	252.22261401365222	122.70824564536461	205.7314387540341	268.54527413392776	290.89046607042354	252.21220469448605	110.66888377396577	425.7606992589726	341.6383310950665	140.11636007054585	123.68564996251831	222.34184687576308	309.5482821545295	335.47872025013004	417.2706272107407	177.8136815215435	211.85005085419726	273.2546242220991	189.77915685926857	80.82278263465214	469.10655136750927	317.8276708169723	76.57500027085473	315.202840211905	347.0129396479523	356.74840007810303	84.39479064074007	132.77148156630514	139.90887536887954	349.73227199327755	327.37395097778153	339.72445589334313	352.1228455011518
Gene32	58.34449470168338	284.6573341655674	351.3653491342678	409.45838329713195	320.52237822648544	180.17308792101525	224.23613192200094	495.6739635809891	318.84291555918674	270.80654625277947	244.57630699937187	280.2880055116086	132.45072426086622	208.2575548846567	366.66383578504053	283.3803364931873	118.44364660402475	290.5720228274201	297.1649137748826	202.3375090572641	211.64025203762705	306.5713083992319	358.85871367079335	192.51870849017388	483.06236505575293	231.09206171770856	246.4734932233618	161.34040623257386	321.99445177719645	406.30497498166903	448.9598288159619	382.7304041836776	407.5612930455227	335.56842625221003	332.0510747574141	87.64606934539344	253.35353051729192	174.22802436446722	359.5718490627693	379.513395900635	185.76893778916232	347.8971603170941	160.90318242992706	311.8512585117104	346.558950429854	412.18463623449554	352.25126542048434	342.8638219451554	332.3804369823354	254.00115701272455	291.2715689763233	84.18122399368306	178.5735411847662	382.1905462943223	93.98905574698023	380.0891061385619	362.5509495113211	207.69529296671647	280.22941580007887	186.66151951388514	33.09070461871913	244.13695497472077	330.421555163343	171.24944202511568	69.69960493171844	158.9598816561829	328.7465753118491	230.83280492734622	160.29788333940567	228.6925231413274	218.50540250159548	380.0393328609317	371.8056243869363	129.67065069713252	324.4530400558449	403.596393163074	179.4342697825242	146.9286753185956	294.5049835793163	280.6910898612777	272.0589061770766	463.4836368388874	164.11523756990866	223.76256057456334	171.18410424827118	113.70719063412764	123.48500460845247	439.55355633364263	325.25658690976064	196.7350373299998	371.45682261930006	296.8306603485716	449.73497619302844	60.834470323175665	186.4993033502275	135.64409840496836	329.2090648060013	227.3124984919702	292.51742393404163	376.33242570413256
Gene33	146.93466159869647	297.94956901083424	312.4347873073516	420.12344005078404	352.39068727893874	176.59126161475677	234.30422683095185	396.3996107586767	226.82551376463755	302.40954209809826	368.81341715673506	380.8723080371854	207.30708957910213	166.3864884281342	309.8962364320216	285.0727152553926	15.49432202985831	273.22534431461713	305.53544072165676	156.34827023465616	302.79888308479894	364.0103561872045	354.4838742651308	100.9353040904054	460.7504071932343	183.90175650170514	330.3278197657762	168.45612198050472	283.55459079600246	364.42929944401993	398.4217652227752	355.67750736312206	397.98851140896636	417.27677453802687	360.05466901167927	138.21023332668696	305.8407818691217	200.47291177886711	360.6778170742882	469.66830813061193	197.9454086263531	392.5393668354921	288.2426016086546	403.5447402884653	335.4284485455608	455.31101195917324	358.1758283257297	218.8448183059767	295.8425954113277	277.06559299405023	242.83450069924544	87.54171064528366	142.82905142882274	374.52519436381857	64.16743074496398	414.18502677259653	456.5085441590031	298.88100468619564	268.71954395985847	257.48347879009293	59.21144562752938	143.41632520872923	283.95377829377276	203.12163239590723	66.78830250288485	189.063183941903	397.7613324500305	296.05814977034197	233.05264881528916	235.69261603039405	266.8389371552505	281.3395732669445	294.46659221020644	236.87306687349783	395.8298185937012	429.8839860616942	200.08395383053085	105.10413921711086	225.30663004925339	249.15859091246176	271.11644395759004	410.1222974255407	292.95802441977054	200.1547625089595	175.83026959733766	163.24005789869557	146.28869782432918	363.0819896069801	322.31709214696633	195.94334227276715	383.90677667062795	286.04259945114075	404.95263001918323	62.39532665470217	112.51088166779944	14.360168381804582	389.39952111627383	328.6873880179792	334.88387574915924	361.8553697632035
Gene34	20.055509358734614	383.83648051631917	348.7615482154901	404.78877437215385	331.62759038168315	184.4604210227736	161.74708392861473	363.9562433630263	318.09589343069956	302.258912736751	330.18008088263855	253.17595497524468	197.94153843246792	223.1559757315046	254.25875112853132	284.30426687677857	32.83972566587683	278.90648800254417	301.22401905015	89.85596362739095	271.84058767321864	279.79378924899686	400.64317758339405	170.48541752263276	428.5234715371878	176.5203239568769	283.02172087667066	161.63841696019125	314.9780529612216	413.64006836695523	378.3249403283508	385.5970051046936	427.4346344324392	395.14421658555204	421.5447341299371	53.128375815924855	206.8587884110874	116.5109866097946	483.1337148860787	491.1391161480326	237.73711205734477	324.187865349836	178.0521601551342	300.516711752045	406.64839462473265	472.71551798141513	287.1627867885655	291.78629513951853	382.91719918083436	322.27182876567355	250.98554898243216	37.210035549142745	207.06318773404604	422.3399621414783	100.8066184874779	492.32914280473545	350.75982540231917	289.79262240687194	160.2119151977389	222.92497292230027	63.47659633363156	241.05805402478495	283.30075301894215	188.27904983839966	133.76179949435328	114.22711243735088	319.36918092145214	262.2830605090901	141.12020245656117	208.71521686363835	284.87349592248347	377.449266072697	285.4231303064086	186.36627001443838	455.4533646250177	334.07337082381287	272.5480552755308	39.02883406653503	263.64360373914417	268.12496684548057	269.76229100368255	420.53270128202905	300.28198486676297	128.1461870579652	245.27797476381346	182.37868446560367	54.76529236092164	415.40214852050127	375.84565467767334	79.76677020844352	392.01982697610003	256.4920621529052	313.72922700445537	31.01361630428485	164.38684151231047	14.856873775673467	324.5682747050893	346.46872388234806	311.9602176764922	357.91377266441975
Gene35	27.843937119952223	319.7649976902818	303.7235156215983	413.33700583796775	306.1738333353019	289.5929162947733	230.55576905878445	368.84417621311025	328.1716867464921	324.55495702953795	348.3721366354585	274.69784961931936	157.0182684083712	274.2790348688205	357.1256545575949	303.16418256257936	36.21769144658961	284.509349873847	228.9679049097714	205.36012120898977	276.5911987277436	264.69569674787965	385.64895479360297	204.971223226664	415.5288569604737	174.54117547659396	361.48200690931014	32.45000491942094	386.70513215587914	499.54770589767736	415.38803325688707	286.5097438019905	295.312132025935	385.913104532081	351.78680881728724	79.10588015607641	252.7223330689754	219.00650317845424	342.5261248410915	352.27901346233375	167.62618415805846	360.7309906333114	301.2741357679787	328.8562083799016	311.71804615088087	394.11943851245985	331.4284336974647	328.238768521835	272.05138198148376	245.3249926005964	190.49691641576277	147.6850426483727	175.18809450981584	326.71258084074213	171.6995747137884	402.6846412643219	445.53500443958745	221.2621967730446	208.022238472504	188.63264223722553	128.93565304965907	243.75959602857154	345.1331124819211	202.1746550552864	90.80488134234551	130.4358484142287	329.1821972138407	301.770569843564	239.611068087593	179.2052705578581	204.0212254933011	349.83165519479985	316.1623985137565	112.63454420322765	431.9814629883342	310.5426695889865	214.52264810266473	87.17567650004699	263.80494884795326	389.7489153249047	387.10118380121696	343.6347898564171	243.19957964486022	102.88502558133952	277.5560956749217	53.467357867101676	165.84170882511228	454.2087144620411	330.71701068705784	168.81494057527027	380.4068282591248	326.0111670214558	357.71127115943756	65.99632336396186	156.91619008121467	32.376507792900696	356.57221818067484	282.6990553039734	365.7583597555397	448.67218408590486
Gene36	145.4845518370424	423.1023078344947	314.5674691080343	378.6338820699216	364.9329387321408	171.28534468140828	283.10069442218753	478.14188088366024	231.70135479067096	295.3468214834121	324.3250781760424	373.0216497433007	148.65886566501558	249.37040455659408	246.79262061030155	182.77896694691415	128.823951721342	298.1415854389031	208.7867330615081	103.45668457899697	220.65770270874395	303.49409955410675	397.37856438698986	90.10664787485842	399.8939264364839	303.9382491318912	334.72212236356904	112.12530609054195	283.298819098029	386.0521927712031	382.23949938606467	358.66633243909604	385.72036134285054	336.7774498940314	413.3749271640567	103.59890067522369	339.66676932235424	140.64415112543742	366.58216635082334	479.17983939335943	196.22982013188647	294.6825770720652	267.1106634313741	396.8745472387508	288.6419165559428	383.75898933080447	318.01289598812167	305.6939995426492	298.40962503383224	329.00461653113257	273.9779260625066	92.12664728099732	228.38388527608376	414.0187823521991	113.0340555863469	380.0844300977371	331.8623223122815	193.524427309596	285.5353933594584	187.28142754765685	60.46769840843056	149.65956645107582	262.86018700286417	221.04384201700572	68.72406556936338	119.52195151180791	449.3944310615864	269.69851124931563	204.20396348721738	199.4759668998011	188.14537770177736	308.46725526418584	366.9263967185621	174.740524900046	369.5765024405887	359.551547975594	162.72183201222506	56.14276975654995	300.81648977273153	330.83880555187386	271.843981604727	396.97883465939043	239.75380592129994	102.1756958530176	260.89219585381437	151.38829148169972	45.42003351392155	332.5529493308736	371.6388025085288	87.07051259137502	379.723270544413	220.68229003859273	337.0260923243517	63.629224520900294	79.39989453961611	145.47584105860656	399.7488100231751	238.93803313634578	350.0102464683495	365.1053710795415
Gene37	57.61428472015395	402.8017926181647	289.396938371349	383.47828393545814	397.75066301091533	223.6305087058053	171.1797071049866	405.6050948398396	304.5123454226482	361.27427570549	302.7821568889654	390.40510711055583	150.8611357221552	285.7329878743737	236.2779902108342	170.70518433279037	91.93813591921048	323.477002343388	263.43379253026274	127.97544349948788	268.1032052746667	283.8188140589693	370.58476316787835	169.38327723239456	415.7126269849902	209.42595282629054	279.051488496679	43.23247263410087	364.3445296089682	369.17879548361014	472.78444172296065	272.17697964553946	370.9749266596499	372.28473427097623	348.4127332170743	67.06138063901558	298.1066377539482	199.02514911702565	353.9154101527695	424.2548007493934	177.69614327620303	307.2501457342845	190.23737156446433	388.6614985651619	343.85679084776604	456.1029099988492	406.3014371821413	200.77099644010977	320.53490812592514	343.3015630379474	247.44956137770868	45.018752560909576	261.77467541610747	413.6590215946736	168.95120211707209	460.0941167255586	373.6301500334084	180.80857208473324	249.01594496869524	211.66728947204984	72.3554805113949	182.39576782857134	291.3679668586261	272.33378709914314	192.5843210186465	182.672499109624	365.8765759535355	197.04654736113864	99.0284786740424	248.3925672352686	268.8035552131845	311.1974312203802	228.11623657628434	239.59054030604693	385.8120958765136	395.85569718082576	203.49357303244355	147.87820190483453	223.73864783188566	256.93062294894617	339.88915105630184	358.7961622142309	278.8967592260076	158.88621679154411	193.53543774203226	189.0923252857633	81.78336090963056	423.7603238193825	296.79458449383714	185.26895208735934	419.1824162934348	224.96355641296424	424.68750171897364	127.15307818799822	116.96289270912615	139.2661925278658	328.72421494842104	297.6711564271831	356.79428009611286	322.4693579795496
Gene38	130.23587885855284	366.2073261308997	315.3209621098609	336.7851781439594	345.2231577999281	227.77551320679453	283.63203154725795	433.499994061555	265.80455965616	259.5317439123423	310.6500439451155	351.8777582202989	242.47778008040368	284.6425607302995	265.1526107557665	165.19202625524048	34.37648696255695	327.6315467238485	302.0012706442833	93.51484647840843	276.8397064087412	340.7802597114469	454.08765231407494	136.99522556648444	401.808991915058	205.6025624130411	356.26045347410076	134.1290669459927	372.8683788918569	401.5152207642475	458.8627545166248	249.33566488316507	386.13698333719674	399.47152898140286	435.5639418407507	128.4043777627025	236.59954195174464	165.53226172031867	433.3881729683611	342.27400030361025	132.08985550281272	334.81124594863996	230.62033579466427	333.77555047984083	363.65926819379024	398.3457154648662	309.123137163977	209.79559251734563	373.70325318965945	342.653598697733	285.8091265306	137.90788959908622	235.1453850424461	395.3426650091867	51.38075115932453	429.19261286403565	328.3593225177777	289.7229734423652	174.04258862206106	112.3292776652541	36.69132466261063	271.99647024102035	244.27693482928558	134.18356239974017	167.12591648448074	98.26586342537433	397.8644069108916	174.4246014340127	151.5718340271274	170.36405116787128	245.18365669431626	383.3761063385872	319.33520096259764	196.24406212480727	429.679507670938	317.1566698399256	234.44269036474225	69.42658524628712	163.16856290875933	327.51569045576986	353.2859063933632	370.71664115735297	197.26250313801972	78.28656866091421	270.7401622464066	70.67186351657897	34.665100885686904	420.63002722915815	247.48619222668825	134.15823517664	313.5654921817113	296.5713230704753	314.7867583583809	129.2405961004242	160.4295676419747	149.95494931067094	387.8670628094311	221.93367703745577	330.8008192869068	383.96995158881646
Gene39	41.65519313677998	370.7410357343614	220.08870817503856	426.16623891279744	314.8427401562108	239.47298847263926	239.86584595507782	449.61872629426216	242.80965596365465	389.9483484364381	271.87380316170123	345.1995281651762	175.61627061622096	240.51593003650203	288.4721839393639	223.2050895784824	138.0507559125323	358.47215583495796	350.7927034782067	73.61510134680326	357.0439594599211	259.82188181020865	480.19819644858546	137.149138982237	431.84706044162954	251.9171847116768	265.73755545019503	169.3307531097174	305.5643991489975	465.8901000096695	422.2165802251063	376.409368215065	324.7073189209005	380.26002481655865	375.22068830418004	62.038798659874246	219.70874569272092	209.60260681106394	403.6050094843005	369.56179708387185	124.18840818115636	272.6324828427158	272.08231161486464	334.5953018405951	406.85041233251627	386.40061219074005	388.34806962357874	255.43760226905445	273.8099973598108	352.33755223069284	273.0243082255208	135.64323969462765	193.58162621930623	390.0330254574515	175.62339226328055	384.7542750226961	358.45653239596453	180.71516930542987	149.6338232930859	117.69835514765711	115.7365520192102	169.5742132932765	219.91445688218693	131.5589731048366	185.98131356874524	99.80591891762286	384.97613879184865	284.1683661303009	195.57733947870463	285.91761477172327	262.94005446578717	300.8355179209715	271.2244555248573	196.53558468945653	337.29801693723226	423.0283710590531	255.83300103012166	154.1218451824324	161.83957991819247	303.16994753637067	294.3006450074446	423.453225389297	263.53614928814	178.47470932860958	158.2869017781436	139.8164729621804	143.87041417524054	360.9808864570285	273.24708724461914	80.83958781053376	404.62150800872257	220.3431838966591	344.0564466215993	163.30659406725724	62.19926032460918	43.952666764631545	387.3425554284203	297.4855287391895	324.76762303499396	448.88193754584995
Gene40	88.14470085621626	282.58505804317167	327.00753660857686	416.5196815645668	377.8355707816653	223.83492837726965	212.13812764141215	439.3723002311286	252.090885546472	378.10256594894474	235.42306560969993	355.8965780422998	212.4398434613026	273.9526072311959	308.46414810054637	254.49569867116824	16.677478335620965	375.1724589930706	250.76231365748015	166.38018330283663	312.5515299411199	261.45460348719683	461.4017848339438	109.97093809198881	459.47483772951097	235.97618058720994	249.04150397909052	60.630155593052024	386.04283669081605	454.76359464465435	419.19490088019376	329.38898512173307	393.41942741668566	427.5788754937174	377.0807353925325	192.2063346393449	291.4632477719081	139.3253208525724	460.6309666719106	450.85061839730304	201.22310183023177	346.93740429297014	164.60078925902653	326.48999819189197	310.2730753774448	366.5762845773304	333.7782506669228	290.5498081316082	269.8962138181609	365.95268361893255	264.8453465340052	53.55828313101219	166.64224874929195	346.36289521510764	148.4229508954685	444.34083257646415	344.5186174527965	213.5455940578418	168.29517235723	245.84895932780137	41.93542172334348	213.5559759682647	310.35771464569825	250.66071916988875	156.802150081615	233.93761564795795	334.31286226179697	271.9374877476509	144.3360303951469	288.09825663620995	236.88648429132124	243.38305010930875	346.31014578298186	127.81691583458897	431.9700050500052	325.4702671160911	148.2982980012338	37.04794025716762	296.91536648853025	327.85660011989455	346.15830350721706	342.837831456685	233.8585213163049	103.95171989145528	240.15515222320244	194.5209664416566	82.28654847432833	434.00111906130684	269.9219650169629	126.54522264058095	429.6002618006785	263.1732985947266	357.9903082016563	62.26722684130102	172.70797166374655	92.97713270597922	336.54161200824456	307.5981802745586	281.03223057306815	411.3256039897085
Gene41	45.28905101059577	398.61167983366636	339.2614753526621	398.38716956950793	376.27459861560624	221.80644051876624	207.45544529225637	368.69517975068965	254.29522459135788	253.5869057497678	268.60371017904	310.61854533882234	221.78903354602173	182.24690253446096	253.88279751930642	157.16869753596356	76.9972802818331	337.7760442696385	338.26500457882867	96.38152073623182	297.7845484920238	331.89625902334734	332.9189606260689	82.27800761299348	395.3892259175109	188.55775574835047	258.69831331485	45.44591279365785	385.8988530144982	434.687811563962	494.6075363946459	323.2615077829733	395.1581272917271	286.32503369283506	299.0359088325641	157.23826289112228	241.86647379637094	172.1516440731479	410.08067600947237	345.78706032385395	186.76283051750397	302.86867098010754	266.43518092088914	409.11368009094616	325.5139575308499	364.72990255311174	364.3643318018184	267.197219201665	364.1203115450753	314.71343705418656	211.85547430037303	124.99648649875475	244.54393684792342	311.5463703524031	116.06990822884535	492.39869064692294	320.41109281490407	243.41808955137907	274.9769126394371	148.62960630167086	75.30953815499035	258.22463244638755	221.8914684717633	152.99906624538144	83.4696699506116	220.1148730410341	458.96686141544853	243.98515651078478	186.18410680659048	281.08892848557804	172.46335780387713	356.5168080372382	272.9017257938128	191.69735261277174	348.52897302384804	360.4822691322655	148.35174019708145	73.29423941606638	294.9270577379385	280.99711270253385	317.5702274066446	412.07597596476995	209.52803902721996	110.56757672227671	288.1434924432727	65.67604628958588	116.45745116516811	447.54423544069857	349.0489035048771	101.46477319436474	397.9225947092581	223.44989906335957	441.3298729721421	103.32370070724532	164.66563686176406	70.74085182681945	411.09846890332057	336.20341601331546	271.1827971925046	346.72855829721357
Gene42	19.952982038115756	324.17302469853075	226.4327108481766	322.0358816199571	312.755086701721	293.8450415795155	302.49200979379174	407.1804816752096	290.7717127359147	327.52519967720656	234.58158577655087	366.75684472360166	112.18277708316455	269.22370966310604	304.13871252831814	197.34296434991694	138.80485333477478	298.1508936861356	276.3383999792356	143.52264098343883	294.0455282382964	354.3403364762884	465.4584898415718	163.57558927955446	439.95893814859784	199.81276419388908	350.16249696421744	37.691348283761165	346.4812559533951	477.6581977924169	513.7697372723344	355.1705599542058	435.4501154156207	422.8541873716739	355.5541432015521	106.46765730063389	233.23032392130847	88.15335765798899	427.4275233161464	488.2469129310033	198.6669528886999	278.5435335666989	228.93711276318794	319.697298464089	397.714725633664	501.4244727328321	402.5356484955284	301.71398150892014	351.506839169106	321.53395407638806	286.0209520727785	110.40565700359505	219.27088370418932	325.5843742131158	65.56053055715742	479.20807101750756	352.8918907722246	288.4091731612797	156.63727393486985	228.22922337376195	176.05740197161958	236.13584986769536	254.47197896665344	206.03274837766594	94.193191524876	91.29483344552798	431.0600278499584	185.0922180771033	222.4453047575136	311.7908410818142	241.36395360716887	327.5840550821231	248.9558565046413	223.2088961017622	392.1390747060897	334.6785334676031	273.3368653685836	110.45587302685202	223.5247218438156	243.94599337542493	287.67006507693685	396.2017394308232	186.3884272397351	85.3326737461815	170.60185642364044	194.77599428636273	83.2609102574839	453.49485108215947	359.8620820327382	189.9363008928331	299.5131197240555	227.34727800085534	365.0239405680689	147.9145833215506	122.73923854127074	133.2884015831412	273.2058996180008	330.5326682412375	348.24909969282356	304.38227304734244
